Qwen 3 1.7B dense																						wandb 6hrpz2d5	/home1/doyoonkim/.cache/huggingface/hub/models--Qwen--Qwen3-1.7B/snapshots/70d244cc86ccca08cf5af4e1e306ecf908b1ad5e	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/6hrpz2d5
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	-	0.0	99.8	100	16351	-	-	-	-	0.0	100	100	16384	0	69.03	-	22704	0.0	99.77	100	8175	0.0
1	-	0.0	99.8	100	16351	-	-	-	-	0.0	99.82	100	16354	0	69.4	-	22743	0.0	99.77	100	8174	0.0
42	-	0.0	99.0	100	16220	-	-	-	-	0.0	100	100	16384	0	70.15	-	22988	0.3	99.47	98.54	8151	0.08
mean	-	0.0	99.53	100.0	16308	-	-	-	-	0.0	99.94	100.0	16374	0.0	69.53	-	22812	0.1	99.67	99.51	8166	0.03
std	-	0.0	0.46	0.0	76	-	-	-	-	0.0	0.11	0.0	17	0.0	0.57	-	154	0.18	0.18	0.84	14	0.04
																						
Qwen 3 1.7B s60 SparseLLM																						wandb umxtkeom	/home/doyoonkim/models/sparsellm_17b_s60	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/umxtkeom
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	0.52	0.0	83.6	100	13698	0.51	37.88	94.44	6214	2.03	60.44	78.0	9907	0	64.55	-	21155	0.08	86.81	99.81	7113	0.53
1	0.33	0.0	82.8	100	13567	0.0	38.89	100	6380	1.66	57.67	80.85	9451	0	63.81	-	20910	0.0	89.01	100	7292	0.42
42	0.55	0.0	83.6	100	13698	0.0	39.39	100	6463	2.59	60.07	76.67	9845	0	70.9	-	23233	0.15	86.96	99.6	7124	0.68
mean	0.47	0.0	83.33	100.0	13655	0.17	38.72	98.15	6353	2.09	59.4	78.51	9734	0.0	66.42	-	21766	0.08	87.59	99.8	7176	0.54
std	0.12	0.0	0.46	0.0	76	0.29	0.77	3.21	127	0.47	1.51	2.14	247	0.0	3.9	-	1276	0.08	1.23	0.2	100	0.14
																						
Qwen 3 1.7B s60 ALPS																						wandb fb772nlt	cosmos1030/alps-qwen3-1.7b-s60pct	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/fb772nlt
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	4.17	3.8	95.2	93.21	15746	14.65	46.97	48.21	8704	0.74	96.49	96.23	15822	0	72.39	-	23954	1.67	88.02	97.22	7282	1.55
1	4.06	3.0	96.4	94.7	15931	14.14	46.46	44.0	8553	0.74	96.3	96.3	15812	0	74.63	-	24692	2.43	87.34	95.93	7244	1.54
42	3.62	3.4	96.0	94.04	15860	11.62	45.45	53.06	8172	0.37	96.12	98.13	15775	0	68.28	-	22634	2.73	85.97	95.52	7141	1.62
mean	3.95	3.4	95.87	93.98	15846	13.47	46.3	48.43	8477	0.62	96.3	96.88	15803	0.0	71.77	-	23760	2.27	87.11	96.22	7223	1.57
std	0.29	0.4	0.61	0.74	93	1.62	0.77	4.53	274	0.21	0.18	1.08	25	0.0	3.22	-	1042	0.55	1.04	0.89	73	0.05
																						
Qwen 3 1.7B s60 ALPS selfgen																						wandb f3xn45oa	/home1/doyoonkim/projects/elsa/models/qwen3_1.7b_alps_selfgen_v3_s60pct	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/f3xn45oa
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	-	30.8	44.6	33.33	8487	-	-	-	-	3.88	83.36	82.64	13756	0	100	-	32768	50.57	22.9	16.52	3276	21.31
1	-	28.0	51.4	39.91	9547	-	-	-	-	4.44	81.52	81.4	13448	0	99.63	-	32649	51.02	21.91	16.4	3301	20.86
42	-	26.4	51.0	42.61	9348	-	-	-	-	3.88	83.92	82.35	13866	0	98.88	-	32487	52.01	21.0	14.89	3254	20.57
mean	-	28.4	49.0	38.62	9127	-	-	-	-	4.07	82.93	82.13	13690	0.0	99.5	-	32635	51.2	21.94	15.94	3277	20.92
std	-	2.23	3.82	4.77	563	-	-	-	-	0.32	1.26	0.65	217	0.0	0.57	-	141	0.74	0.95	0.91	23	0.37
																						
Qwen 3 1.7B s60 ALPS+retrain																						wandb hzxoxhy6	cosmos1030/gmp-kd3e-1-s60pct-lr1e-4_20260811_213610	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/hzxoxhy6
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
