Qwen 3 4B dense																						wandb b2rdczje	/home1/doyoonkim/.cache/huggingface/hub/models--Qwen--Qwen3-4B/snapshots/1cfa9a7208912126459214e8b04321603b3df60c	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/b2rdczje
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
Qwen 3 4B s60 Ours, cubic schedule (pace-matched)  [1/3 seeds complete]																						wandb dvqrq8zv	cosmos1030/gmp-kd3e-1-s60pct-lr5e-5_20260903_142958	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/dvqrq8zv
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
42	59.21	87.0	10.2	1.84	5334	37.88	29.29	18.67	10244	55.82	26.06	12.91	5433	26.12	32.84	0	20761	89.23	2.73	0.76	2078	64.54
																						
Qwen 3 4B s70 SparseGPT																						wandb r9alde40	cosmos1030/sparsegpt-qwen3-4b-s70pct	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/r9alde40
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	13.81	13.6	100	100	16384	21.72	99.49	100	16301	11.83	97.04	98.44	15977	0	12.69	-	4718	21.91	100	100	8192	11.84
1	14.71	11.4	100	100	16384	27.27	99.49	100	16301	12.57	97.97	98.53	16063	0	15.3	-	5597	22.29	100	100	8192	11.56
42	13.28	10.6	100	100	16384	23.23	100	100	16384	10.91	96.86	100	15899	0	16.42	-	5992	21.68	99.92	100	8189	10.8
mean	13.93	11.87	100.0	100.0	16384	24.07	99.66	100.0	16329	11.77	97.29	98.99	15980	0.0	14.8	-	5436	21.96	99.97	100.0	8191	11.4
std	0.72	1.55	0.0	0.0	0	2.87	0.29	0.0	48	0.83	0.59	0.88	82	0.0	1.91	-	652	0.31	0.04	0.0	1	0.54
																						
Qwen 3 4B s70 SparseGPT selfgen																						wandb wue1cbzo	/home1/doyoonkim/projects/elsa/models/qwen3_4b_sgpt_s70pct_n128_selfgenv3	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/wue1cbzo
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	8.86	13.4	92.8	100	15204	14.65	95.45	96.55	15682	7.76	67.28	85.71	11250	0	57.84	-	19065	8.49	71.04	100	5820	7.41
1	9.11	13.6	92.6	98.53	15187	14.14	92.42	96.43	15330	10.17	68.76	85.45	11475	0	56.34	-	18705	7.66	72.02	100	5914	7.86
42	9.53	14.4	91.2	100	14949	14.65	93.43	96.55	15340	10.17	65.8	67.27	11182	0	58.58	-	19197	8.42	72.4	100	5932	8.25
mean	9.17	13.8	92.2	99.51	15113	14.48	93.77	96.51	15451	9.37	67.28	79.48	11302	0.0	57.59	-	18989	8.19	71.82	100.0	5888	7.84
std	0.34	0.53	0.87	0.85	143	0.29	1.54	0.07	200	1.39	1.48	10.57	154	0.0	1.14	-	255	0.46	0.7	0.0	60	0.42
																						
Qwen 3 4B s70 SparseLLM																						wandb xrozbvfm	/home/doyoonkim/models/sparsellm_4b_s70	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/xrozbvfm
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	21.58	28.4	100	100	16384	22.22	99.49	100	16303	14.6	97.23	96.2	16054	0	99.63	-	32719	42.68	100	100	8192	21.42
1	22.31	32.6	100	100	16384	23.23	100	100	16384	16.08	96.49	100	16001	0	100	-	32768	39.65	99.92	99.81	8186	22.08
42	22.33	31.4	100	100	16384	22.73	100	100	16384	14.79	97.78	98.75	16173	0	100	-	32768	42.76	100	100	8192	22.24
mean	22.08	30.8	100.0	100.0	16384	22.73	99.83	100.0	16357	15.16	97.17	98.32	16076	0.0	99.88	-	32752	41.7	99.97	99.94	8190	21.91
std	0.43	2.16	0.0	0.0	0	0.51	0.29	0.0	47	0.81	0.65	1.94	88	0.0	0.22	-	28	1.77	0.04	0.11	3	0.43
																						
Qwen 3 4B s70 ALPS																						wandb tn8f17g1	cosmos1030/alps-qwen3-4b-s70pct	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/tn8f17g1
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	26.81	38.6	99.8	100	16351	30.81	100	100	16384	16.82	94.82	95.6	15539	0	70.52	-	23109	47.84	98.79	99.68	8093	25.81
1	25.16	40.4	99.8	100	16351	23.74	100	100	16384	15.71	96.12	96.47	15749	0	70.52	-	23109	45.94	99.09	100	8117	25.51
42	25.85	38.6	99.8	100	16351	27.78	99.49	100	16304	16.45	95.56	96.63	15660	0	67.91	-	22253	46.4	99.17	100	8124	25.36
mean	25.94	39.2	99.8	100.0	16351	27.44	99.83	100.0	16357	16.33	95.5	96.23	15649	0.0	69.65	-	22824	46.73	99.01	99.89	8112	25.56
std	0.83	1.04	0.0	0.0	0	3.55	0.29	0.0	46	0.56	0.65	0.55	106	0.0	1.51	-	494	0.99	0.2	0.18	16	0.23
																						
Qwen 3 4B s70 ALPS selfgen																						wandb qztmuivj	/home1/doyoonkim/projects/elsa/models/qwen3_4b_alps_selfgen_v3_s70pct	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/qztmuivj
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	21.28	28.6	99.6	100	16351	21.21	75.25	100	14985	14.97	61.92	75.31	13110	0	42.54	-	20586	41.62	100	100	8192	21.3
1	21.96	31.0	99.6	100	16342	19.19	74.75	100	14923	14.79	61.0	75.0	12977	0	38.43	-	19673	44.81	100	100	8192	22.65
42	22.03	31.8	99.4	100	16344	16.67	76.26	100	14999	16.27	59.89	70.45	12884	0	35.82	-	19087	45.41	100	100	8192	23.37
mean	21.76	30.47	99.53	100.0	16346	19.02	75.42	100.0	14969	15.34	60.94	73.59	12990	0.0	38.93	-	19782	43.95	100.0	100.0	8192	22.44
std	0.41	1.67	0.12	0.0	5	2.28	0.77	0.0	41	0.81	1.02	2.72	113	0.0	3.39	-	756	2.04	0.0	0.0	0	1.05
																						
Qwen 3 4B s70 ALPS+retrain																						wandb vfjcx821	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260814_035030	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/vfjcx821
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	44.23	73.4	22.6	4.9	7652	22.22	70.2	72.73	14142	31.98	54.53	37.57	10307	10.45	70.9	0	26987	83.09	7.96	2.83	3304	49.73
1	45.97	73.8	23.0	6.5	7696	31.82	69.19	61.9	14014	31.98	49.35	28.9	9659	8.96	69.4	0	26302	83.32	7.43	2.64	3263	49.51
42	44.62	72.8	23.8	4.4	7608	27.78	66.67	63.64	13879	30.87	53.97	35.33	10345	9.33	74.63	0	27139	82.34	6.37	1.93	3241	48.83
mean	44.94	73.33	23.13	5.27	7652	27.27	68.69	66.09	14012	31.61	52.62	33.93	10104	9.58	71.64	0.0	26809	82.92	7.25	2.47	3269	49.36
std	0.92	0.5	0.61	1.1	44	4.82	1.82	5.81	132	0.64	2.84	4.5	386	0.78	2.69	0.0	446	0.52	0.81	0.47	32	0.47
																						
Qwen 3 4B s70 ALPS+retrain w/o OPD (0.5/0.5/0)																						wandb 6hizpc1g	cosmos1030/gmp-kd5e-1-s70pct-lr1e-4_20260913_193547	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/6hizpc1g
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	42.93	74.4	21.6	5.11	7159	28.79	65.15	63.16	13366	26.25	51.76	38.03	10217	5.6	73.88	0	27334	79.61	8.64	2.38	3179	46.46
1	42.11	70.8	24.4	5.65	7371	24.75	68.69	65.31	13702	27.73	51.76	34.67	10077	7.84	75.37	0	27521	79.45	11.3	3.34	3263	46.45
42	44.58	71.4	21.6	3.36	7137	34.85	68.18	73.91	13718	30.68	53.79	36.75	10415	6.34	72.39	0	27238	79.61	10.69	3.05	3253	47.01
mean	43.21	72.2	22.53	4.71	7222	29.46	67.34	67.46	13595	28.22	52.43	36.48	10237	6.59	73.88	0.0	27365	79.56	10.21	2.92	3232	46.64
std	1.26	1.93	1.62	1.2	130	5.08	1.91	5.69	199	2.26	1.17	1.7	170	1.14	1.49	0.0	144	0.09	1.39	0.49	46	0.32
																						
Qwen 3 4B s70 ALPS + PGD (no trust region)																						wandb cw7zkw1i e0ihyq85 ipe0f7yq	cosmos1030/gmp-4b-s70pct-lr0.0001-onpol-lmda0.33-20260922-002405-p291199	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/cw7zkw1i https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/e0ihyq85 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/ipe0f7yq
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	44.2	73.6	23.8	4.35	7797	28.79	73.74	66.67	14141	27.91	63.59	49.01	11590	8.58	69.78	0	26597	82.11	13.04	5.91	3816	48.05
1	45.35	74.8	23.0	5.61	7858	33.33	74.75	65.15	14332	28.28	61.92	47.06	11455	8.21	67.54	0	25955	82.11	12.28	5.26	3799	48.35
42	44.29	75.4	23.6	5.31	7559	29.8	73.23	64.41	14226	26.62	63.22	47.92	11630	8.58	69.4	0	26378	81.05	12.59	5.24	3784	47.91
mean	44.61	74.6	23.47	5.09	7738	30.64	73.91	65.41	14233	27.6	62.91	47.99	11558	8.46	68.91	0.0	26310	81.75	12.64	5.47	3800	48.1
std	0.64	0.92	0.42	0.66	158	2.39	0.77	1.15	96	0.87	0.87	0.98	92	0.22	1.2	0.0	326	0.61	0.38	0.38	16	0.22
																						
Qwen 3 4B s70 ALPS + PGD (trust region)																						wandb 17aylqzg 2y2o3gt6 minaq3tm	cosmos1030/gmp-4b-s70pct-lr0.0001-onpol-lmda0.33-20260921-212708-p265824	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/17aylqzg https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/2y2o3gt6 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/minaq3tm
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	43.82	74.0	23.6	5.14	7565	27.78	77.27	69.09	14406	27.54	60.81	44.3	11379	8.58	70.52	0	26923	81.2	13.34	5.7	3762	47.83
1	42.95	73.6	25.4	7.07	7894	22.73	68.18	75.56	14006	30.68	63.4	45.78	11677	6.72	71.64	0	27081	81.05	12.13	4.4	3733	48.01
42	43.28	74.0	23.4	6.76	7845	26.77	72.73	64.15	14389	26.8	61.74	40.0	11537	6.72	69.78	0	26718	82.11	11.75	6.0	3638	47.41
mean	43.35	73.87	24.13	6.32	7768	25.76	72.73	69.6	14267	28.34	61.98	43.36	11531	7.34	70.65	0.0	26907	81.45	12.41	5.36	3711	47.75
std	0.44	0.23	1.1	1.04	177	2.67	4.55	5.72	226	2.06	1.31	3.0	149	1.08	0.94	0.0	182	0.57	0.83	0.85	65	0.31
																						
Qwen 3 4B s70 Ours																						wandb 39t1d9g7	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260901_080954	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/39t1d9g7
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	48.68	77.6	20.6	5.93	7308	32.83	60.1	47.69	13009	39.56	45.1	25.7	8999	10.07	68.66	0	25774	83.32	9.78	3.28	3381	52.64
1	48.49	76.4	21.6	4.45	7223	30.3	59.09	53.33	13270	40.3	45.29	25.69	8925	10.82	64.18	0	25587	84.61	9.7	3.23	3373	53.03
42	49.28	80.6	18.8	4.47	7119	27.78	62.63	41.82	13109	40.11	47.69	28.11	9302	12.69	68.28	0	25655	85.22	9.4	2.4	3362	54.65
mean	48.81	78.2	20.33	4.95	7217	30.3	60.61	47.61	13129	39.99	46.03	26.5	9075	11.19	67.04	0.0	25672	84.38	9.63	2.97	3372	53.44
std	0.41	2.16	1.42	0.85	95	2.53	1.82	5.76	131	0.38	1.44	1.39	200	1.35	2.48	0.0	94	0.97	0.2	0.49	9	1.07
																						
Qwen 3 4B s70 Ours OPD-only (0/0/1.0)  [1/3 seeds complete]																						wandb dl1d889j 87x0tda1 ze0mbufm	cosmos1030/gmp-4b-s70pct-lr1e-4_20260919_041114	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/dl1d889j https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/87x0tda1 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/ze0mbufm
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	-	50.4	100	100	16384	-	-	-	-	20.7	100	100	16384	0	100	-	32768	76.57	100	100	8192	36.92
1	-	51.0	99.8	99.61	16366	-	-	-	-	20.33	99.63	99.09	16330	0.37	100	100	32768	77.63	100	100	8192	37.34
42	35.25	49.2	100	100	16384	28.79	100	100	16384	20.89	99.82	99.12	16356	0.75	99.63	100	32646	76.65	100	100	8192	36.87
																						
Qwen 3 4B s70 Ours w/o KD (0.5/0/0.5)																						wandb r8eomj61 4shjv676 uzbizseq	cosmos1030/gmp-4b-s70pct-lr1e-4_20260917_213402	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/r8eomj61 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/4shjv676 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/uzbizseq
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	46.04	73.0	24.6	6.03	7518	32.32	66.67	64.06	13694	35.3	51.57	32.46	9805	7.46	69.03	0	25719	82.11	8.42	2.86	3001	49.47
1	46.14	73.2	22.8	4.64	7488	28.28	66.67	57.14	13753	37.71	48.98	27.94	9607	8.58	70.15	0	26420	82.94	8.11	2.19	3060	50.61
42	45.38	72.6	23.2	4.13	7260	26.26	65.66	57.69	13473	36.6	52.31	32.83	9978	7.84	67.54	0	25682	83.62	10.24	3.63	3099	50.16
mean	45.86	72.93	23.53	4.93	7422	28.96	66.33	59.63	13640	36.54	50.96	31.08	9797	7.96	68.91	0.0	25940	82.89	8.92	2.89	3053	50.08
std	0.41	0.31	0.95	0.98	141	3.09	0.58	3.85	147	1.2	1.75	2.72	186	0.57	1.31	0.0	416	0.76	1.15	0.72	49	0.57
																						
Qwen 3 4B s70 Ours w/o OPD (0.5/0.5/0)																						wandb orwr7glo	cosmos1030/gmp-kd5e-1-s70pct-lr1e-4_20260915_192606	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/orwr7glo
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	48.03	77.8	16.4	4.37	6635	34.34	61.62	57.35	13386	35.86	33.27	19.59	7290	7.09	55.22	0	24227	85.06	7.13	1.6	2918	51.45
1	47.53	77.0	19.0	3.38	6583	30.81	58.08	42.62	12994	38.45	32.16	15.38	7125	7.09	51.49	0	23643	84.31	7.43	1.98	2881	51.71
42	47.14	75.8	17.4	3.43	6613	29.29	57.58	46.55	12973	36.6	34.2	21.21	7321	8.96	57.46	0	24711	85.06	7.81	2.32	2913	51.6
mean	47.57	76.87	17.6	3.73	6610	31.48	59.09	48.84	13118	36.97	33.21	18.73	7245	7.71	54.73	0.0	24193	84.81	7.46	1.97	2904	51.59
std	0.45	1.01	1.31	0.56	26	2.59	2.2	7.63	233	1.33	1.02	3.01	106	1.08	3.02	0.0	535	0.44	0.34	0.36	20	0.13
																						
Qwen 3 4B s70 Ours w/o TR (jump) + w/o rollout refresh  [1/3 seeds complete]																						wandb eniy0b69	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260909_221717	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/eniy0b69
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
42	34.34	53.8	38.0	7.81	9524	20.71	76.26	73.17	14100	27.17	67.28	42.18	11905	1.49	76.12	0	27475	68.54	16.6	4.42	3632	37.75
																						
Qwen 3 4B s70 Ours w/o TR (one-step) + w/o OPD																						wandb 4wn78qux 7r1km0uf tzuwhhf9	/home/doyoonkim/models/jumpnoopd_4b_s70	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/4wn78qux https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/7r1km0uf https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/tzuwhhf9
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	39.99	65.6	25.2	4.88	7885	23.23	60.61	54.35	13109	33.09	43.62	29.61	9010	4.48	64.18	0	26004	73.54	9.4	2.06	3207	44.18
1	39.04	63.0	28.6	4.44	7866	23.23	61.62	43.48	13100	30.13	45.1	33.13	9156	4.1	64.93	0	25881	74.75	11.6	3.35	3188	43.0
42	39.31	61.4	26.4	4.23	7945	26.26	56.57	59.62	12590	31.98	43.99	30.06	8900	2.24	65.67	0	25818	74.68	10.01	2.84	3120	42.57
mean	39.45	63.33	26.73	4.52	7899	24.24	59.6	52.48	12933	31.73	44.24	30.93	9022	3.61	64.93	0.0	25901	74.32	10.34	2.75	3172	43.25
std	0.49	2.12	1.72	0.33	41	1.75	2.67	8.23	297	1.49	0.77	1.92	129	1.2	0.75	0.0	94	0.68	1.14	0.65	45	0.83
																						
Qwen 3 4B s70 Ours w/o rollout refresh																						wandb nve0ruhr c4uytmxd p65lf0k2	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260903_081638	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/nve0ruhr https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/c4uytmxd https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/p65lf0k2
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	49.53	78.2	18.2	3.07	6449	35.86	58.08	53.52	12752	39.19	46.77	23.58	9005	7.46	56.72	0	24634	86.96	6.29	1.92	2630	52.95
1	47.92	77.0	18.8	4.16	6708	32.83	55.05	41.54	12581	37.89	48.06	23.9	9142	5.6	56.72	0	24348	86.28	5.23	1.49	2589	51.69
42	49.2	79.0	16.6	2.53	6450	33.84	58.59	50.75	13010	39.37	43.99	24.41	8561	8.21	57.09	0	24056	85.6	6.75	1.86	2699	53.04
mean	48.89	78.07	17.87	3.25	6535	34.18	57.24	48.6	12781	38.82	46.27	23.97	8903	7.09	56.84	0.0	24346	86.28	6.09	1.76	2639	52.56
std	0.85	1.01	1.14	0.83	150	1.54	1.91	6.27	216	0.81	2.08	0.42	304	1.35	0.22	0.0	289	0.68	0.78	0.23	55	0.76
																						
Qwen 3 4B s70 Ours, cubic schedule (pace-matched)  [1/3 seeds complete]																						wandb nyrapua1	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260903_144159	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/nyrapua1
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
42	48.84	79.8	17.0	5.01	6550	34.85	55.56	47.83	12753	35.3	53.05	35.6	9906	8.21	70.52	0	26476	86.05	7.05	1.67	2812	52.34
																						
Qwen 3 4B s70 Ours (A3 jump)																						wandb 9171lgjn	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260909_213205	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/9171lgjn
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	39.64	64.0	28.8	6.56	8411	25.76	69.7	64.71	14110	32.16	43.62	25.86	8949	2.99	75.0	0	27816	73.31	13.87	4.14	3615	43.12
1	38.33	61.8	32.6	7.77	8848	23.23	74.75	67.39	14246	31.79	40.85	19.77	8689	1.49	73.88	0	27818	73.31	14.56	4.55	3640	42.1
42	38.2	62.0	32.2	8.71	8912	23.23	66.67	63.04	13528	30.5	40.85	23.64	8664	0.75	75.37	0	27711	74.53	13.42	4.07	3621	41.94
mean	38.72	62.6	31.2	7.68	8724	24.07	70.37	65.05	13961	31.48	41.77	23.09	8767	1.74	74.75	0.0	27781	73.72	13.95	4.25	3626	42.39
std	0.8	1.22	2.09	1.08	273	1.46	4.08	2.19	381	0.87	1.6	3.08	157	1.14	0.78	0.0	61	0.7	0.57	0.26	13	0.64
																						
