Qwen 3 8B dense																						wandb xp6jch5n	/home1/doyoonkim/.cache/huggingface/hub/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/xp6jch5n
Qwen 3 8B s70 ALPS+retrain																						wandb d4c200tz gyhf609r l3b9x301	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260908_132323	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/d4c200tz https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/gyhf609r https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/l3b9x301
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	46.0	79.0	16.6	5.05	6516	14.14	56.06	48.15	13642	35.12	36.6	19.15	7809	17.91	59.33	0	24096	83.85	7.96	2.64	3123	53.97
1	45.39	76.2	18.2	4.75	6496	15.15	56.57	45.45	13130	32.72	39.0	19.91	8206	18.28	58.58	2.0	24006	84.61	7.81	3.29	3215	52.95
42	45.42	77.6	17.6	3.48	6620	12.12	54.04	60.0	13285	34.2	39.56	21.61	8136	18.28	57.09	0	23980	84.91	8.34	2.95	3180	53.75
mean	45.61	77.6	17.47	4.43	6544	13.8	55.56	51.2	13352	34.01	38.39	20.22	8050	18.16	58.33	0.67	24027	84.46	8.04	2.96	3173	53.56
std	0.35	1.4	0.81	0.83	67	1.54	1.34	7.74	263	1.21	1.57	1.26	212	0.22	1.14	1.15	61	0.55	0.27	0.33	46	0.54
																						
Qwen 3 8B s70 Ours																						wandb 3y9jvl5s 2qe5zdw3	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260911_015957	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/3y9jvl5s https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/2qe5zdw3
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	51.3	81.4	15.4	4.24	6254	26.26	49.49	31.58	12382	42.33	30.68	13.58	7245	19.03	57.46	1.92	24067	87.49	7.13	2.7	2764	57.56
1	51.73	81.8	15.0	3.08	6303	24.75	48.48	32.88	12252	41.4	32.35	15.15	7419	22.39	51.87	0	23503	88.32	5.99	2.1	2746	58.48
42	51.75	82.6	13.8	3.95	6215	26.26	45.96	34.18	12243	40.3	31.98	16.79	7295	21.27	52.99	0	23464	88.32	6.67	2.59	2766	58.12
mean	51.6	81.93	14.73	3.76	6257	25.76	47.98	32.88	12293	41.34	31.67	15.18	7320	20.9	54.1	0.64	23678	88.05	6.6	2.46	2758	58.05
std	0.25	0.61	0.83	0.6	44	0.87	1.82	1.3	78	1.02	0.87	1.6	89	1.71	2.96	1.11	337	0.48	0.57	0.32	11	0.46
																						
Qwen 3 8B s70 Ours w/o OPD (0.5/0.5/0)																						wandb g5htdr2q tlfo1110	cosmos1030/gmp-kd5e-1-8b-s70pct-lr1e-4_20260917_181513	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/g5htdr2q https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/tlfo1110
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	50.61	78.6	16.0	4.15	6220	26.77	32.83	18.46	10873	43.62	25.69	12.59	6150	16.04	45.15	0	21898	88.02	4.4	1.53	2286	56.57
1	48.96	80.8	15.6	4.49	6083	23.23	38.89	32.35	11302	39.0	30.13	14.57	6874	14.18	42.16	0	21253	87.57	4.02	1.53	2271	55.39
42	51.11	80.6	14.6	3.12	5859	28.28	38.89	35.63	11440	42.51	27.91	15.44	6527	14.55	42.91	0	21349	89.61	3.94	1.25	2256	56.82
mean	50.23	80.0	15.4	3.92	6054	26.09	36.87	28.82	11205	41.71	27.91	14.2	6517	14.93	43.41	0.0	21500	88.4	4.12	1.44	2271	56.26
std	1.13	1.22	0.72	0.71	182	2.59	3.5	9.12	296	2.41	2.22	1.46	362	0.99	1.55	0.0	348	1.07	0.24	0.16	15	0.77
																						
Qwen 3 8B s70 Ours w/o rollout refresh  [중복시드: 런 4개 / 시드 3개]																						wandb qewhu2u1 a275unvw gyljf5mc t3z5ny3c	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260905_081916	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/qewhu2u1 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/a275unvw https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/gyljf5mc https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/t3z5ny3c
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	46.57	78.8	18.2	3.67	6431	21.21	59.6	46.15	12752	30.68	47.32	23.15	9030	15.67	63.43	0	25127	86.5	7.66	2.65	2550	52.92
1	47.25	79.0	18.0	5.5	6373	23.23	56.06	39.47	12150	32.35	47.13	23.91	9038	15.67	64.55	0	25509	85.97	7.81	3.24	2605	53.25
42	45.66	78.8	18.6	4.6	6408	18.69	58.59	48.61	12624	30.13	46.77	26.24	8953	13.06	64.55	0	25727	87.64	6.07	1.78	2521	52.41
mean	46.49	78.87	18.27	4.59	6404	21.04	58.08	44.75	12508	31.05	47.07	24.44	9007	14.8	64.18	0.0	25454	86.71	7.18	2.56	2558	52.86
std	0.79	0.12	0.31	0.92	29	2.28	1.82	4.73	317	1.15	0.28	1.61	47	1.51	0.65	0.0	303	0.85	0.97	0.73	43	0.42
																						
Qwen 3 8B s70 Ours (A3 jump)  [1/3 seeds complete]  [중복시드: 런 3개 / 시드 2개]																						wandb z2l7jyva wf5nj94s uq7vzjeb	/NHNHOME/log-postech/doyoonkim/models/gmp_s70pct_lr0.0001_onpol_lmda0.33_20260908_085535	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/z2l7jyva https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/wf5nj94s https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/uq7vzjeb
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	-	70.0	24.8	4.37	7534	-	-	-	-	30.87	44.92	24.09	9508	11.19	51.87	0	24233	-	-	-	-	-
42	39.47	68.2	25.4	5.28	7447	9.09	75.76	71.43	14469	33.83	40.85	24.69	8989	8.58	51.49	0	23990	77.63	12.05	4.74	3312	47.06
																						
Qwen 3 8B s70 Ours w/o TR (one-step, delta=0.03)																						wandb iuwf08pf k5bkdlum gi7pz9gp	/NHNHOME/log-postech/doyoonkim/models/gmp_8b_s70pct_lr0.0001_onpol_lmda0.33_20260923_052514_p110151	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/iuwf08pf https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/k5bkdlum https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/gi7pz9gp
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	39.57	67.2	27.0	5.88	7744	9.6	71.72	70.31	14283	32.35	42.7	22.22	9252	9.7	57.09	0	24631	79.0	11.75	3.96	3330	47.06
1	40.51	68.4	26.6	6.04	7778	12.63	71.21	64.29	14024	31.24	41.77	24.55	9270	9.7	57.84	0	25292	80.59	10.31	2.74	3264	47.48
42	40.26	67.0	26.6	7.2	7763	12.12	72.22	64.71	14326	30.87	43.07	23.74	9292	11.57	58.21	0	24907	79.76	10.31	3.04	3269	47.3
mean	40.11	67.53	26.73	6.38	7762	11.45	71.72	66.43	14211	31.48	42.51	23.51	9272	10.32	57.71	0.0	24943	79.78	10.79	3.25	3288	47.28
std	0.49	0.76	0.23	0.72	17	1.62	0.51	3.36	163	0.77	0.67	1.18	20	1.08	0.57	0.0	332	0.8	0.83	0.64	36	0.21
																						
Qwen 3 8B s70 gmp_s70pct_kd0.5_lr0.0001_2048steps_alpssft8b_s70pct_lr1e-4_ot3_fineweb_40k_qwen3_nostrip_8192_b200fsdp2  [1/3 seeds complete]																						wandb 0yl2g96n	cosmos1030/gmp-kd5e-1-8b-s70pct-lr1e-4_20260924_101832	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/0yl2g96n
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
42	46.39	76.0	16.6	2.06	6201	18.69	47.47	39.34	12184	36.41	27.17	12.83	6169	19.4	47.76	0	23148	81.43	8.64	3.33	2945	53.31
																						
Qwen 3 8B s70 s3_8b_s70_ours_klb002  [2/3 seeds complete]  [failed]																						wandb r3rftcwk	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260907_073958	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/r3rftcwk
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	49.59	81.8	15.8	3.31	6285	22.22	62.63	40.54	13079	38.82	37.71	20.15	8290	16.79	56.72	0	24374	88.32	6.29	2.27	2706	56.43
1	49.53	80.8	15.6	3.35	6282	22.22	58.59	41.33	13088	37.34	37.52	17.21	8343	19.03	53.36	0	23587	88.25	7.13	2.43	2734	56.35
42	-	82.2	14.2	3.07	6045	23.23	54.04	46.51	12720	39.74	36.6	20.07	8141	-	-	-	-	-	-	-	-	-
mean	49.56	81.6	15.2	3.24	6204	22.56	58.42	42.8	12962	38.63	37.28	19.15	8258	17.91	55.04	0.0	23981	88.29	6.71	2.35	2720	56.39
std	0.04	0.72	0.87	0.15	138	0.58	4.3	3.24	210	1.21	0.59	1.67	105	1.58	2.37	0.0	557	0.05	0.59	0.12	20	0.06
																						
Qwen 3 8B s80 SparseLLM																						wandb 12qjsvkl	cosmos1030/sparsellm-s80pct_20260903_020850	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/12qjsvkl
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	0.33	0.0	99.6	100	16319	0.0	98.99	100	16222	1.66	92.05	85.71	15086	0	100	-	32768	0.0	100	100	8192	0.42
1	0.33	0.0	98.8	100	16188	0.0	98.99	100	16221	1.66	92.42	83.02	15155	0	100	-	32768	0.0	100	100	8192	0.42
42	0.37	0.0	99.4	100	16286	0.0	98.99	100	16223	1.85	93.16	85.51	15296	0	100	-	32768	0.0	100	100	8192	0.46
mean	0.35	0.0	99.27	100.0	16264	0.0	98.99	100.0	16222	1.73	92.54	84.75	15179	0.0	100.0	-	32768	0.0	100.0	100.0	8192	0.43
std	0.02	0.0	0.42	0.0	68	0.0	0.0	0.0	1	0.11	0.56	1.5	107	0.0	0.0	-	0	0.0	0.0	0.0	0	0.03
																						
Qwen 3 8B s80 ALPS																						wandb bdqripdh	cosmos1030/alps-qwen3-8b-s80pct	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/bdqripdh
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	0.84	0.0	95.6	100	15668	0.51	98.99	98.15	16221	3.7	85.58	74.03	14036	0	100	-	32768	0.0	98.94	100	8106	0.92
1	0.48	0.0	95.2	100	15604	0.0	99.49	100	16303	2.4	83.18	79.37	13637	0	100	-	32768	0.0	99.09	100	8118	0.6
42	0.81	0.0	94.4	100	15472	0.0	98.99	100	16221	4.07	84.66	68.12	13882	0	99.63	-	32646	0.0	98.18	100	8044	1.02
mean	0.71	0.0	95.07	100.0	15581	0.17	99.16	99.38	16248	3.39	84.47	73.84	13851	0.0	99.88	-	32727	0.0	98.74	100.0	8089	0.85
std	0.2	0.0	0.61	0.0	100	0.29	0.29	1.07	47	0.87	1.21	5.63	201	0.0	0.22	-	71	0.0	0.49	0.0	39	0.22
																						
Qwen 3 8B s80 ALPS+retrain (0.33/0.33/0.33)  [중복시드: 런 4개 / 시드 3개]																						wandb 9yyo7mmo q10oyuk4 873d63mf 49uugrbo	cosmos1030/gmp-kd3e-1-8b-s80pct-lr1e-4_20260917_121924	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/9yyo7mmo https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/q10oyuk4 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/873d63mf https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/49uugrbo
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	16.13	28.8	65.4	32.39	12503	1.52	89.39	94.74	15266	3.33	88.17	82.52	14797	0.37	98.13	0	32340	46.63	41.02	22.74	5661	19.78
1	16.42	29.8	62.0	26.24	12187	2.53	91.41	91.53	15610	2.4	88.72	85.87	14843	0	97.76	-	32287	47.38	41.09	25.15	5664	19.9
42	16.56	30.6	59.0	26.09	12061	2.02	92.93	92.45	15647	2.4	89.83	86.46	15042	0	98.88	-	32512	47.76	40.18	23.82	5611	20.19
mean	16.37	29.73	62.13	28.24	12250	2.02	91.25	92.91	15508	2.71	88.91	84.95	14894	0.12	98.26	-	32380	47.26	40.76	23.9	5646	19.96
std	0.22	0.9	3.2	3.6	228	0.51	1.77	1.65	210	0.53	0.85	2.12	130	0.22	0.57	-	117	0.58	0.5	1.21	30	0.21
																						
Qwen 3 8B s80 ALPS+retrain w/o OPD (0.5/0.5/0)																						wandb 4yuo2b36 lk7ios48 ptip1c9j	cosmos1030/gmp-kd5e-1-8b-s80pct-lr1e-4_20260917_105733	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/4yuo2b36 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/lk7ios48 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/ptip1c9j
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	15.85	29.4	56.6	21.81	11613	4.55	89.9	85.71	15196	5.36	78.0	71.57	13176	0	97.39	-	32129	39.95	44.73	25.98	5599	18.68
1	15.43	28.2	58.4	21.67	11872	2.53	78.79	90.57	13989	6.28	76.16	66.34	12918	1.12	95.9	0	31753	39.04	46.47	26.95	5652	18.66
42	15.75	29.6	59.6	18.68	11974	2.53	89.9	89.58	15393	5.36	75.23	72.12	12877	0	97.39	-	32212	41.24	45.19	25.17	5599	19.05
mean	15.68	29.07	58.2	20.72	11820	3.2	86.2	88.62	14860	5.67	76.46	70.01	12991	0.37	96.89	-	32032	40.08	45.46	26.04	5617	18.8
std	0.22	0.76	1.51	1.77	186	1.17	6.42	2.56	760	0.53	1.41	3.19	162	0.65	0.86	-	245	1.1	0.9	0.89	31	0.22
																						
Qwen 3 8B s80 Ours (delta=0.03)																						wandb keuegrrb us6a2h0v xu8nbgav	cosmos1030/gmp-kd3e-1-8b-s80pct-lr1e-4_20260918_090751	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/keuegrrb https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/us6a2h0v https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_8b_nostrip8192/runs/xu8nbgav
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	26.41	53.6	42.8	12.7	9821	5.56	90.91	82.26	15768	6.1	90.2	75.56	15219	1.12	95.9	0	31884	65.66	27.75	15.1	4352	31.62
1	26.38	56.4	40.4	11.32	9518	4.04	89.39	84.91	15480	5.55	89.83	77.27	15225	1.49	95.9	20.0	31704	64.44	28.13	16.75	4374	31.97
42	26.39	56.0	38.6	9.97	9203	5.56	89.39	80.36	15433	4.25	90.94	81.6	15323	1.49	94.4	0	31354	64.67	28.2	14.96	4410	31.6
mean	26.39	55.33	40.6	11.33	9514	5.05	89.9	82.51	15561	5.3	90.33	78.14	15256	1.37	95.4	6.67	31647	64.92	28.03	15.6	4379	31.73
std	0.01	1.51	2.11	1.37	309	0.87	0.87	2.28	182	0.95	0.56	3.11	59	0.22	0.86	11.55	269	0.64	0.24	1.0	29	0.21
																						
